idclientecrm,Status Cliente
47255537,Cancelado
47255539,Cancelado
47255540,Vigente
47255690,Cancelado
47255692,Cancelado
47255693,Cancelado
47255694,Cancelado
47255697,Cancelado
47255699,Vigente
47255700,Cancelado
47255702,Cancelado
47255705,Vigente
47255712,Cancelado
47256124,Vigente
47256125,Vigente
47256126,Vigente
47256277,Cancelado
47256317,Cancelado
47256371,Cancelado
47256577,Cancelado
47256595,Vigente
47256596,Cancelado
47256609,Cancelado
47256621,Vigente
47256637,Vigente
47256638,Vigente
47256674,Vigente
47256690,Cancelado
47256701,Vigente
47256711,Cancelado
47256712,Vigente
47256718,Cancelado
47256748,Vigente
47256764,Cancelado
47256773,Cancelado
47256792,Vigente
47256857,Cancelado
47256891,Cancelado
47256906,Vigente
47256918,Vigente
47256946,Vigente
47256971,Cancelado
47256975,Vigente
47257020,Cancelado
47257040,Vigente
47257046,Cancelado
47257051,Cancelado
47257055,Cancelado
47257112,Cancelado
47257130,Cancelado
47257155,Vigente
47257182,Vigente
47257323,Vigente
47257327,Cancelado
47257331,Vigente
47257343,Vigente
47257351,Cancelado
47257370,Vigente
47257377,Cancelado
47257381,Cancelado
47257385,Cancelado
47257461,Cancelado
47257464,Cancelado
47257465,Cancelado
47257470,Vigente
47257476,Cancelado
47257482,Vigente
47257498,Cancelado
47257531,Vigente
47257561,Cancelado
47257573,Cancelado
47257626,Cancelado
47257627,Cancelado
47257635,Cancelado
47257645,Cancelado
47257650,Vigente
47257668,Cancelado
47257680,Vigente
47257721,Cancelado
47257736,Cancelado
47257809,Cancelado
47257829,Cancelado
47257847,Cancelado
47257937,Cancelado
47257959,Vigente
47257960,Cancelado
47257961,Cancelado
47257967,Vigente
47257994,Cancelado
47257998,Cancelado
47258004,Vigente
47258015,Vigente
47258020,Cancelado
47258026,Cancelado
47258035,Cancelado
47258065,Vigente
47258072,Cancelado
47258086,Cancelado
47258096,Cancelado
47258097,Cancelado
47258104,Cancelado
47258112,Cancelado
47258122,Cancelado
47258144,Vigente
47258157,Cancelado
47258160,Vigente
47258173,Cancelado
47258233,Vigente
47258237,Vigente
47258276,Cancelado
47258277,Cancelado
47258284,Cancelado
47258286,Vigente
47258316,Vigente
47258331,Cancelado
47258339,Cancelado
47258361,Vigente
47258362,Cancelado
47258363,Cancelado
47258372,Vigente
47258412,Cancelado
47258444,Cancelado
47258445,Vigente
47258462,Cancelado
47258467,Vigente
47258483,Cancelado
47258486,Vigente
47258688,Cancelado
47258717,Cancelado
47258725,Cancelado
47258803,Vigente
47258830,Vigente
47258915,Cancelado
47258956,Cancelado
47258957,Cancelado
47258961,Cancelado
47258967,Cancelado
47259006,Vigente
47259009,Vigente
47259010,Cancelado
47259037,Cancelado
47259057,Cancelado
47259064,Cancelado
47259074,Cancelado
47259081,Vigente
47259116,Cancelado
47259119,Vigente
47259139,Cancelado
47259158,Cancelado
47259160,Cancelado
47259161,Cancelado
47259164,Cancelado
47259231,Vigente
47259297,Vigente
47259369,Cancelado
47259378,Cancelado
47259380,Cancelado
47259390,Cancelado
47259391,Vigente
47259451,Cancelado
47259468,Vigente
47259539,Cancelado
47259561,Cancelado
47259590,Vigente
47259595,Vigente
47259601,Vigente
47259631,Vigente
47259638,Vigente
47259668,Cancelado
47259687,Vigente
47259688,Cancelado
47259731,Vigente
47259769,Cancelado
47259776,Cancelado
47259795,Vigente
47259926,Cancelado
47259964,Vigente
47259966,Cancelado
47259970,Vigente
47259980,Vigente
47259995,Cancelado
47260005,Vigente
47260040,Vigente
47260045,Vigente
47260110,Cancelado
47260144,Vigente
47260153,Cancelado
47260160,Cancelado
47260174,Cancelado
47260175,Cancelado
47260228,Vigente
47260253,Vigente
47260261,Vigente
47260283,Vigente
47260300,Cancelado
47260302,Cancelado
47260329,Cancelado
47260425,Vigente
47260467,Cancelado
47260479,Vigente
47260600,Cancelado
47260665,Cancelado
47260666,Vigente
47260690,Cancelado
47260702,Vigente
47260711,Cancelado
47260739,Vigente
47260757,Cancelado
47260767,Vigente
47260771,Cancelado
47260795,Vigente
47260796,Cancelado
47260807,Vigente
47260815,Cancelado
47260828,Vigente
47260843,Vigente
47260844,Cancelado
47260918,Cancelado
47260948,Cancelado
47260959,Vigente
47260961,Cancelado
47261025,Vigente
47261042,Cancelado
47261052,Vigente
47261054,Cancelado
47261064,Cancelado
47261076,Cancelado
47261158,Cancelado
47261162,Cancelado
47261163,Cancelado
47261172,Cancelado
47261182,Cancelado
47261198,Cancelado
47261308,Vigente
47261351,Cancelado
47261360,Cancelado
47261448,Cancelado
47261466,Vigente
47261482,Cancelado
47261497,Cancelado
47261518,Cancelado
47261572,Vigente
47261573,Vigente
47261582,Vigente
47261593,Cancelado
47261606,Vigente
47261663,Vigente
47261703,Vigente
47261704,Cancelado
47261711,Vigente
47261721,Cancelado
47261731,Vigente
47261735,Cancelado
47261770,Cancelado
47261921,Vigente
47261938,Vigente
47261967,Cancelado
47261968,Cancelado
47261970,Cancelado
47261982,Cancelado
47262001,Cancelado
47262015,Cancelado
47262086,Cancelado
47262124,Vigente
47262164,Vigente
47262182,Cancelado
47262219,Cancelado
47262225,Cancelado
47262237,Cancelado
47262271,Cancelado
47262316,Cancelado
47262317,Cancelado
47262319,Vigente
47262334,Vigente
47262382,Cancelado
47262394,Cancelado
47262397,Cancelado
47262532,Cancelado
47262539,Cancelado
47262566,Cancelado
47262588,Vigente
47262667,Cancelado
47262674,Cancelado
47262676,Vigente
47262692,Vigente
47262694,Cancelado
47262741,Cancelado
47262752,Cancelado
47262767,Vigente
47262773,Vigente
47262833,Cancelado
47262839,Cancelado
47262853,Vigente
47262875,Vigente
47262880,Vigente
47262882,Cancelado
47262898,Cancelado
47262899,Cancelado
47262900,Cancelado
47262918,Vigente
47262960,Vigente
47263533,Vigente
47263747,Cancelado
47263766,Vigente
47263770,Vigente
47263778,Cancelado
47263790,Vigente
47263795,Cancelado
47263796,Cancelado
47263797,Cancelado
47263826,Vigente
47263848,Cancelado
47263853,Cancelado
47263854,Cancelado
47263937,Cancelado
47263943,Cancelado
47263953,Vigente
47263956,Vigente
47263981,Vigente
47264064,Vigente
47264065,Vigente
47264087,Cancelado
47264117,Vigente
47264199,Vigente
47264248,Cancelado
47264255,Cancelado
47264280,Cancelado
47264286,Cancelado
47264294,Cancelado
47264335,Vigente
47264351,Vigente
47264362,Cancelado
47264374,Cancelado
47264405,Cancelado
47264407,Cancelado
47264425,Cancelado
47264469,Vigente
47264482,Cancelado
47264510,Cancelado
47264533,Cancelado
47264547,Vigente
47264574,Cancelado
47264649,Vigente
47264674,Vigente
47264684,Cancelado
47264689,Vigente
47264693,Cancelado
47264718,Vigente
47264727,Cancelado
47264737,Cancelado
47264751,Vigente
47264753,Vigente
47264757,Vigente
47264766,Vigente
47264788,Vigente
47264802,Vigente
47264814,Cancelado
47264822,Vigente
47264832,Cancelado
47264844,Cancelado
47264848,Vigente
47264851,Cancelado
47264857,Vigente
47264858,Vigente
47264866,Vigente
47264869,Vigente
47264939,Vigente
47264968,Vigente
47264974,Cancelado
47264982,Cancelado
47265030,Vigente
47265037,Vigente
47265041,Vigente
47265043,Vigente
47265050,Cancelado
47265059,Cancelado
47265060,Vigente
47265068,Vigente
47265082,Vigente
47265102,Cancelado
47265121,Cancelado
47265122,Vigente
47265173,Cancelado
47265185,Cancelado
47265188,Cancelado
47265189,Vigente
47265191,Cancelado
47265204,Vigente
47265207,Vigente
47265208,Cancelado
47265272,Vigente
47265275,Vigente
47265298,Cancelado
47265341,Vigente
47265346,Vigente
47265355,Cancelado
47265372,Vigente
47265381,Cancelado
47265384,Vigente
47265397,Vigente
47265411,Cancelado
47265425,Vigente
47265450,Vigente
47265471,Cancelado
47265500,Vigente
47265513,Cancelado
47265525,Cancelado
47265539,Cancelado
47265540,Cancelado
47265543,Vigente
47265544,Vigente
47265585,Cancelado
47265600,Vigente
47265604,Cancelado
47265716,Cancelado
47265738,Vigente
47265779,Vigente
47265828,Vigente
47265867,Cancelado
47265877,Cancelado
47265881,Cancelado
47266010,Vigente
47266025,Cancelado
47266027,Cancelado
47266028,Vigente
47266038,Vigente
47266040,Cancelado
47266052,Cancelado
47266060,Cancelado
47266078,Vigente
47266159,Vigente
47266164,Vigente
47266181,Vigente
47266184,Vigente
47266186,Vigente
47266193,Vigente
47266199,Cancelado
47266202,Cancelado
47266225,Cancelado
47266230,Vigente
47266235,Cancelado
47266268,Cancelado
47266281,Cancelado
47266317,Cancelado
47266321,Cancelado
47266323,Vigente
47266326,Vigente
47266338,Vigente
47266339,Cancelado
47266351,Cancelado
47266374,Cancelado
47266392,Vigente
47266399,Cancelado
47266404,Vigente
47266411,Cancelado
47266430,Vigente
47266431,Vigente
47266435,Cancelado
47266481,Vigente
47266582,Vigente
47266585,Cancelado
47266596,Vigente
47266611,Vigente
47266615,Cancelado
47266628,Cancelado
47266629,Cancelado
47266681,Cancelado
47266719,Cancelado
47266721,Vigente
47266761,Cancelado
47266780,Vigente
47266788,Cancelado
47266793,Cancelado
47266798,Cancelado
47266801,Vigente
47266816,Vigente
47266859,Cancelado
47266860,Vigente
47266886,Vigente
47266891,Cancelado
47266904,Cancelado
47266907,Cancelado
47266908,Vigente
47266918,Vigente
47266919,Cancelado
47266933,Cancelado
47267252,Vigente
47267262,Cancelado
47267270,Vigente
47267272,Cancelado
47267363,Cancelado
47267390,Vigente
47267401,Cancelado
47267462,Vigente
47267467,Vigente
47267541,Vigente
47267545,Vigente
47267560,Vigente
47267626,Vigente
47267640,Cancelado
47267655,Vigente
47267662,Cancelado
47267718,Cancelado
47267736,Cancelado
47267771,Vigente
47267779,Cancelado
47267786,Cancelado
47267806,Cancelado
47267816,Cancelado
47267825,Cancelado
47267860,Cancelado
47267864,Vigente
47267870,Cancelado
47267927,Vigente
47267933,Cancelado
47267968,Vigente
47267992,Vigente
47268020,Cancelado
47268031,Vigente
47268037,Cancelado
47268038,Cancelado
47268041,Cancelado
47268045,Cancelado
47268057,Vigente
47268059,Vigente
47268073,Vigente
47268096,Cancelado
47268190,Vigente
47268211,Cancelado
47268214,Cancelado
47268218,Vigente
47268256,Cancelado
47268272,Vigente
47268331,Cancelado
47268348,Vigente
47268360,Vigente
47268391,Cancelado
47268407,Vigente
47268411,Vigente
47268447,Cancelado
47268466,Cancelado
47268497,Cancelado
47268505,Vigente
47268567,Vigente
47268603,Cancelado
47269625,Vigente
47269636,Vigente
47269640,Cancelado
47269647,Cancelado
47269656,Vigente
47269659,Cancelado
47269661,Cancelado
47269675,Vigente
47269676,Cancelado
47269689,Vigente
47269708,Vigente
47269718,Cancelado
47269719,Cancelado
47270153,Vigente
47270171,Vigente
47270189,Cancelado
47270200,Vigente
47270230,Cancelado
47270236,Vigente
47270243,Vigente
47270245,Vigente
47270255,Vigente
47270690,Vigente
47270697,Vigente
47270836,Vigente
47270853,Cancelado
47270870,Vigente
47270885,Vigente
47270953,Vigente
47270972,Cancelado
47270982,Vigente
47270983,Cancelado
47270990,Cancelado
47271019,Vigente
47271039,Cancelado
47271040,Vigente
47271043,Vigente
47271055,Cancelado
47271070,Vigente
47271075,Cancelado
47271081,Vigente
47271138,Cancelado
47271140,Vigente
47271162,Vigente
47271174,Cancelado
47271196,Vigente
47271197,Vigente
47271220,Cancelado
47271222,Cancelado
47271241,Vigente
47271252,Vigente
47271304,Vigente
47271330,Cancelado
47271339,Cancelado
47271342,Cancelado
47271343,Cancelado
47271364,Cancelado
47271377,Vigente
47271383,Cancelado
47271388,Cancelado
47271421,Cancelado
47271427,Cancelado
47271428,Vigente
47271433,Cancelado
47271434,Cancelado
47271435,Cancelado
47271452,Cancelado
47271473,Vigente
47271474,Vigente
47271485,Vigente
47271486,Cancelado
47271488,Cancelado
47271496,Vigente
47271504,Cancelado
47271505,Cancelado
47271508,Cancelado
47271516,Vigente
47271620,Cancelado
47271634,Vigente
47271662,Cancelado
47271726,Vigente
47271783,Cancelado
47271798,Vigente
47271799,Cancelado
47271828,Cancelado
47271837,Vigente
47271845,Cancelado
47271857,Vigente
47271863,Cancelado
47271903,Cancelado
47271921,Cancelado
47271929,Cancelado
47271930,Cancelado
47271931,Cancelado
47271940,Cancelado
47271959,Vigente
47271963,Vigente
47271965,Vigente
47271975,Cancelado
47271976,Cancelado
47271979,Vigente
47271980,Vigente
47271997,Vigente
47272001,Vigente
47272013,Vigente
47272014,Cancelado
47272147,Vigente
47272255,Vigente
47272294,Cancelado
47272353,Cancelado
47272357,Cancelado
47272378,Cancelado
47272394,Vigente
47272442,Cancelado
47272443,Cancelado
47272511,Vigente
47272541,Cancelado
47272735,Cancelado
47272935,Vigente
47272956,Cancelado
47272972,Vigente
47272976,Cancelado
47272987,Cancelado
47273004,Cancelado
47273005,Vigente
47273025,Cancelado
47273041,Vigente
47273048,Vigente
47273112,Cancelado
47273131,Vigente
47273153,Vigente
47273168,Vigente
47273170,Vigente
47273171,Vigente
47273184,Cancelado
47273205,Vigente
47273253,Vigente
47273269,Vigente
47273470,Cancelado
47273475,Cancelado
47273521,Cancelado
47273523,Vigente
47273530,Vigente
47273531,Cancelado
47273580,Cancelado
47273605,Cancelado
47273679,Cancelado
47273698,Vigente
47273715,Vigente
47273754,Vigente
47273824,Vigente
47273825,Cancelado
47273851,Cancelado
47273865,Vigente
47273884,Cancelado
47273932,Cancelado
47273953,Cancelado
47273965,Vigente
47274005,Cancelado
47274011,Cancelado
47274025,Cancelado
47274067,Vigente
47274112,Cancelado
47274132,Cancelado
47274133,Cancelado
47274134,Cancelado
47274158,Cancelado
47274282,Vigente
47274301,Cancelado
47274333,Vigente
47274350,Vigente
47274387,Cancelado
47274441,Vigente
47274510,Cancelado
47274511,Vigente
47274525,Vigente
47274577,Vigente
47274578,Vigente
47274601,Cancelado
47274654,Vigente
47274723,Vigente
47274745,Vigente
47274749,Vigente
47274751,Vigente
47274756,Vigente
47274782,Vigente
47274783,Vigente
47274784,Cancelado
47274791,Cancelado
47274854,Vigente
47274872,Vigente
47274873,Cancelado
47274890,Cancelado
47274891,Vigente
47274904,Vigente
47274918,Cancelado
47274923,Cancelado
47275043,Cancelado
47275051,Vigente
47275079,Cancelado
47275102,Cancelado
47275103,Cancelado
47275112,Vigente
47275117,Vigente
47275133,Vigente
47275147,Cancelado
47275148,Cancelado
47275153,Vigente
47275357,Cancelado
47275405,Vigente
47275407,Vigente
47275424,Vigente
47275445,Vigente
47275454,Cancelado
47275473,Vigente
47275626,Vigente
47275701,Vigente
47275708,Vigente
47275712,Vigente
47275747,Vigente
47275794,Vigente
47275804,Cancelado
47275806,Cancelado
47275821,Vigente
47275848,Vigente
47275868,Cancelado
47275881,Cancelado
47275958,Vigente
47275973,Vigente
47275997,Vigente
47275998,Vigente
47276013,Vigente
47276021,Cancelado
47276032,Cancelado
47276058,Vigente
47276081,Vigente
47276131,Vigente
47276151,Cancelado
47276375,Cancelado
47276390,Vigente
47276398,Vigente
47276454,Cancelado
47276508,Cancelado
47276524,Cancelado
47276533,Vigente
47276567,Cancelado
47276581,Cancelado
47276594,Cancelado
47276596,Vigente
47276610,Vigente
47276614,Cancelado
47276630,Cancelado
47276632,Vigente
47276681,Cancelado
47276696,Vigente
47276725,Cancelado
47276726,Vigente
47276807,Vigente
47276857,Vigente
47276890,Cancelado
47276891,Vigente
47276892,Vigente
47276973,Vigente
47276981,Vigente
47276982,Cancelado
47276996,Vigente
47277018,Vigente
47277028,Vigente
47277031,Vigente
47277041,Vigente
47277058,Cancelado
47277252,Cancelado
47277262,Cancelado
47277263,Vigente
47277299,Vigente
47277400,Vigente
47277424,Vigente
47277425,Cancelado
47277452,Vigente
47277491,Cancelado
47277548,Cancelado
47278876,Cancelado
47278889,Vigente
47278904,Vigente
47278932,Vigente
47278940,Vigente
47278952,Vigente
47278997,Vigente
47279026,Vigente
47279027,Cancelado
47279039,Cancelado
47279044,Vigente
47279046,Cancelado
47279052,Cancelado
47279054,Vigente
47279087,Cancelado
47279088,Cancelado
47279098,Cancelado
47279144,Vigente
47279151,Vigente
47279171,Cancelado
47279172,Vigente
47279409,Cancelado
47279411,Vigente
47279499,Cancelado
47279500,Vigente
47279516,Cancelado
47279531,Cancelado
47279577,Cancelado
47279598,Vigente
47279599,Cancelado
47279600,Cancelado
47279601,Cancelado
47279625,Vigente
47279671,Vigente
47279681,Vigente
47279735,Cancelado
47279789,Cancelado
47279805,Vigente
47279823,Cancelado
47279824,Cancelado
47279826,Vigente
47279848,Cancelado
47279850,Vigente
47279857,Cancelado
47279859,Cancelado
47280099,Cancelado
47280110,Cancelado
47280128,Cancelado
47280129,Cancelado
47280320,Vigente
47280321,Vigente
47280335,Vigente
47280365,Cancelado
47280370,Cancelado
47280418,Cancelado
47280436,Cancelado
47280437,Vigente
47280445,Cancelado
47280449,Cancelado
47280481,Cancelado
47280502,Cancelado
47280535,Cancelado
47280536,Vigente
47280542,Vigente
47280567,Cancelado
47280576,Vigente
47280588,Vigente
47280592,Cancelado
47280667,Cancelado
47280675,Cancelado
47280679,Cancelado
47280682,Vigente
47280696,Vigente
47280727,Cancelado
47280733,Vigente
47280737,Cancelado
47280837,Vigente
47280931,Cancelado
47280935,Vigente
47280939,Vigente
47280944,Cancelado
47280960,Vigente
47280973,Vigente
47280974,Vigente
47280981,Vigente
47280982,Cancelado
47281027,Vigente
47281030,Cancelado
47281060,Vigente
47281061,Vigente
47281069,Vigente
47281090,Vigente
47281098,Vigente
47281108,Vigente
47281121,Cancelado
47281161,Vigente
47281184,Vigente
47281345,Vigente
47281347,Vigente
47281396,Cancelado
47281407,Vigente
47281422,Cancelado
47281492,Vigente
47281493,Cancelado
47281504,Vigente
47281535,Vigente
47281536,Vigente
47281542,Vigente
47281549,Vigente
47281607,Vigente
47281643,Cancelado
47281759,Vigente
47281779,Cancelado
47281815,Vigente
47281826,Vigente
47281847,Vigente
47281875,Vigente
47281877,Cancelado
47281884,Vigente
47281906,Cancelado
47282068,Vigente
47282105,Vigente
47282114,Cancelado
47282151,Vigente
47282161,Vigente
47282163,Vigente
47282201,Cancelado
47282255,Vigente
47282260,Vigente
47282262,Cancelado
47282276,Vigente
47282288,Vigente
47282289,Vigente
47282298,Cancelado
47282312,Cancelado
47282392,Vigente
47282393,Vigente
47282407,Vigente
47282420,Cancelado
47282421,Vigente
47282422,Cancelado
47282429,Cancelado
47282430,Cancelado
47282444,Cancelado
47282452,Cancelado
47282458,Cancelado
47282460,Cancelado
47282476,Vigente
47282543,Cancelado
47282557,Vigente
47282583,Vigente
47282587,Vigente
47282611,Cancelado
47282614,Vigente
47282619,Vigente
47282669,Cancelado
47282690,Vigente
47282698,Cancelado
47282699,Vigente
47282701,Cancelado
47282742,Vigente
47282831,Vigente
47282841,Vigente
47282851,Vigente
47282865,Cancelado
47282872,Vigente
47282882,Vigente
47282883,Vigente
47282888,Cancelado
47282959,Cancelado
47283015,Vigente
47283028,Cancelado
47283029,Vigente
47283036,Vigente
47283091,Vigente
47283140,Vigente
47283152,Cancelado
47283160,Vigente
47283168,Vigente
47283236,Vigente
47283237,Vigente
47283245,Cancelado
47283277,Vigente
47283312,Cancelado
47283327,Vigente
47283374,Vigente
47283404,Cancelado
47283416,Vigente
47283420,Cancelado
47283424,Cancelado
47283439,Vigente
47283440,Vigente
47283453,Cancelado
47283468,Vigente
47283473,Vigente
47283584,Cancelado
47283586,Cancelado
47283614,Cancelado
47283615,Vigente
